0,1
0.17394936,-0.14418384
-1.2121284,0.1609323
0.35661277,-0.2818202
-0.9383825,1.2910635
0.28966406,0.24754885
-1.2553718,-0.1199918
1.2796521,1.5895844
-0.96077883,-0.32212967
-1.1402619,0.07223051
-1.2649055,-0.8013433
0.3297342,-2.0667884
-0.84230673,0.29735994
0.5828299,0.09727868
-1.2117355,-0.49673364
1.2307436,-1.3506951
1.7477835,-2.1328552
-0.86756086,-0.44919983
0.10303748,-0.7230061
-0.5319407,0.42663866
0.68316996,0.4545126
0.48510715,-1.5094249
2.2489364,1.5628265
1.0566648,0.017408185
0.9527409,0.14540327
-0.64195335,0.5453936
-0.6262986,0.38937995
2.429485,-0.3438065
0.322634,-0.16604844
0.1036982,-0.32660866
-0.32375768,-0.013110198
-0.07369029,0.18922806
0.027494997,-0.30083665
0.5856695,0.6408996
0.17748606,-0.18494892
-2.0896783,1.241581
-0.50773937,0.47954232
-1.0509145,-0.131971
2.6904893,0.7499365
1.1543237,-1.0228081
0.21470031,-0.041412786
1.7323463,-2.1313846
-2.4307358,-0.8801881
-0.062664114,-0.3097157
0.08325243,-0.095231846
0.024858803,-1.5657883
-0.7433513,-0.29273736
-1.2807693,-0.27407074
-0.8117265,-0.48365846
0.26202458,-0.12785189
-0.38550565,0.5119497
0.9242408,-0.25664318
-0.7444969,-0.6778973
-0.74837923,-0.020312183
1.3973768,1.4557604
-1.1455619,0.18407959
-1.3232106,-0.33352655
-1.1354313,-0.694407
0.23468098,-0.16009226
1.1984657,-0.7379056
2.0817778,1.9384768
0.18416333,-0.43399322
-1.1762258,-0.45628208
-1.2871603,0.52365756
0.31336844,0.6772028
0.24654958,-0.36163715
1.5150259,2.0920825
-0.8403673,0.018588107
1.6000386,-1.8366809
-0.8358806,3.2778766
0.3502016,-0.20127088
0.3992172,0.8500863
0.52687865,-1.7364608
-0.71250606,-0.0017184541
-1.1789345,-0.15148398
0.83588475,-0.9650154
-0.9247402,-0.2984051
-2.4499161,1.5403908
-1.2532933,-0.3178292
-1.2005752,-1.3629986
-1.0220796,0.83007795
-0.49297157,0.45862198
2.4512928,1.3375627
-0.63944626,0.08318315
-0.25963214,-0.07151728
-2.3982565,2.3409328
0.8158809,-0.32271543
0.24590617,1.3112854
1.353568,-0.8798492
1.0080274,-1.0495014
-1.06838,0.21523958
0.9277365,0.09692701
-0.20865694,0.1264886
1.8389529,1.4331985
0.3443184,0.58265346
0.90335405,-1.425128
-0.42767546,0.61488444
0.6852983,0.28692728
0.6394747,-2.1784308
0.2034322,0.24875072
-0.46940777,0.64779407
0.064860776,0.39687306
1.1230804,0.41219488
0.2672132,-1.4499199
-0.84501374,0.3049575
-0.5038322,0.5300845
0.19162314,-1.4323514
0.97970295,-0.21976224
0.763974,-0.2002261
1.2121441,0.16027182
-0.034796678,0.92521846
0.48732787,0.35311997
-1.3399057,-0.024040677
-0.6711546,0.64860094
-1.4574941,0.091115035
1.6580138,-1.1165146
1.6735768,-1.1593134
-0.322399,0.7095051
0.9923074,1.6536329
-0.0056135356,-0.35306287
-0.068688415,-0.95970845
1.5758288,-0.37413687
0.8989282,-0.8238657
-1.0705533,-0.291587
-1.3518629,1.3794184
0.6439576,0.48451042
-0.32123,0.3503135
-2.7089543,1.5170562
-1.8355442,0.61955756
1.0958825,-1.4938872
-2.4148042,1.3568045
-1.1206176,-0.2713578
-1.1326674,0.3611502
-0.23764923,-0.5785305
-0.7616658,0.19409594
-2.7008574,-1.1069609
1.501894,1.4249657
-0.49830356,0.63318527
0.5336789,1.9552443
-0.42272905,0.6434176
0.39154127,-0.6711845
0.6438257,0.22979966
-0.5044815,0.24015713
-0.22206551,-0.89948636
-1.6618788,1.7647426
0.24682221,0.052440323
0.89493716,-1.3263247
-0.6513778,0.36076584
-1.820587,1.732638
-3.1293185,0.16870052
0.2624735,-0.7772428
-0.7507462,-0.83076704
-2.7606244,-1.2751852
-2.0749726,-0.3052348
0.34021142,0.1267991
0.1923159,-0.31405416
0.7736889,0.15240371
1.2405976,-1.8237484
-0.6268096,0.22849393
-0.11983349,0.807873
-0.6304416,0.3873653
